user_id,timestamp,heart_rate_bpm,hrv_ms,spo2_pct,skin_temp_c
user_002,2024-01-04 19:32:00,63,41.2,98.7,34.36
user_002,2024-01-04 19:33:00,57,58.2,97.0,33.68
user_002,2024-01-04 19:34:00,56,67.9,96.8,33.52
user_002,2024-01-04 19:35:00,59,67.0,97.4,33.63
user_002,2024-01-04 19:36:00,59,62.8,96.3,33.2
user_002,2024-01-04 19:37:00,57,63.0,97.8,33.31
user_002,2024-01-04 19:38:00,64,38.9,98.5,33.57
user_002,2024-01-04 19:39:00,57,51.8,96.8,33.09
user_002,2024-01-04 19:40:00,67,49.2,97.1,34.54
user_002,2024-01-04 19:41:00,52,44.0,98.0,33.42
user_002,2024-01-04 19:42:00,69,44.9,97.8,33.69
user_002,2024-01-04 19:43:00,52,55.6,97.7,34.01
user_002,2024-01-04 19:44:00,58,47.6,96.7,32.45
user_002,2024-01-04 19:45:00,60,72.5,97.6,34.17
user_002,2024-01-04 19:46:00,59,50.8,96.4,32.82
user_002,2024-01-04 19:47:00,56,61.5,97.3,32.52
user_002,2024-01-04 19:48:00,60,54.4,95.9,33.27
user_002,2024-01-04 19:49:00,66,51.7,97.0,33.5
user_002,2024-01-04 19:50:00,58,41.5,96.9,33.21
user_002,2024-01-04 19:51:00,68,50.3,97.0,34.31
user_002,2024-01-04 19:52:00,61,56.9,97.3,33.57
user_002,2024-01-04 19:53:00,61,45.1,98.5,33.44
user_002,2024-01-04 19:54:00,60,53.2,98.4,33.62
user_002,2024-01-04 19:55:00,61,43.5,97.2,33.9
user_002,2024-01-04 19:56:00,53,53.6,98.2,33.03
user_002,2024-01-04 19:57:00,65,48.3,95.3,33.61
user_002,2024-01-04 19:58:00,58,75.1,98.3,34.15
user_002,2024-01-04 19:59:00,62,69.7,97.1,34.29
user_002,2024-01-04 20:00:00,62,60.6,96.1,32.66
user_002,2024-01-04 20:01:00,52,57.6,96.9,33.52
user_002,2024-01-04 20:02:00,54,56.3,97.8,33.53
user_002,2024-01-04 20:03:00,57,60.0,97.3,33.38
user_002,2024-01-04 20:04:00,59,53.4,96.9,33.59
user_002,2024-01-04 20:05:00,50,38.4,96.1,33.6
user_002,2024-01-04 20:06:00,49,43.8,96.8,33.2
user_002,2024-01-04 20:07:00,64,52.8,97.3,33.13
user_002,2024-01-04 20:08:00,55,53.9,97.1,33.83
user_002,2024-01-04 20:09:00,66,36.2,98.6,33.2
user_002,2024-01-04 20:10:00,47,60.0,97.4,33.58
user_002,2024-01-04 20:11:00,63,58.9,97.6,33.89
user_002,2024-01-04 20:12:00,54,61.5,96.4,33.0
user_002,2024-01-04 20:13:00,51,40.8,96.3,33.85
user_002,2024-01-04 20:14:00,53,43.7,96.5,33.81
user_002,2024-01-04 20:15:00,57,55.9,96.9,33.2
user_002,2024-01-04 20:16:00,49,52.0,97.1,33.51
user_002,2024-01-04 20:17:00,55,48.0,98.0,32.96
user_002,2024-01-04 20:18:00,58,55.8,98.3,33.66
user_002,2024-01-04 20:19:00,62,34.4,99.0,33.78
user_002,2024-01-04 20:20:00,57,68.1,98.3,33.34
user_002,2024-01-04 20:21:00,55,49.6,98.2,34.48
user_002,2024-01-04 20:22:00,60,50.8,98.0,32.96
user_002,2024-01-04 20:23:00,53,70.8,98.8,34.26
user_002,2024-01-04 20:24:00,60,58.4,97.1,33.54
user_002,2024-01-04 20:25:00,71,49.2,98.3,33.54
user_002,2024-01-04 20:26:00,60,51.3,97.0,32.88
user_002,2024-01-04 20:27:00,61,65.2,97.3,33.61
user_002,2024-01-04 20:28:00,59,59.6,97.9,34.95
user_002,2024-01-04 20:29:00,55,54.6,96.5,33.95
user_002,2024-01-04 20:30:00,58,56.3,98.8,32.71
user_002,2024-01-04 20:31:00,56,53.9,97.1,33.14
user_002,2024-01-04 20:32:00,64,46.7,96.7,33.48
user_002,2024-01-04 20:33:00,66,52.0,97.5,32.57
user_002,2024-01-04 20:34:00,62,65.3,97.1,32.67
user_002,2024-01-04 20:35:00,55,54.2,98.3,33.52
user_002,2024-01-04 20:36:00,54,45.3,96.6,32.63
user_002,2024-01-04 20:37:00,62,52.8,96.8,34.25
user_002,2024-01-04 20:38:00,51,64.7,96.3,33.67
user_002,2024-01-04 20:39:00,58,48.6,97.9,33.1
user_002,2024-01-04 20:40:00,57,65.8,96.6,34.34
user_002,2024-01-04 20:41:00,52,56.2,99.2,32.82
user_002,2024-01-04 20:42:00,56,57.7,97.9,33.68
user_002,2024-01-04 20:43:00,61,28.6,97.9,33.9
user_002,2024-01-04 20:44:00,66,34.0,96.9,33.66
user_002,2024-01-04 20:45:00,55,41.8,97.5,33.51
user_002,2024-01-04 20:46:00,59,48.2,97.4,33.79
user_002,2024-01-04 20:47:00,48,68.6,97.9,33.36
user_002,2024-01-04 20:48:00,57,58.4,97.4,33.34
user_002,2024-01-04 20:49:00,65,66.5,97.9,33.36
user_002,2024-01-04 20:50:00,53,73.2,97.8,33.57
user_002,2024-01-04 20:51:00,64,53.5,95.7,33.73
user_002,2024-01-04 20:52:00,48,58.0,97.2,33.12
user_002,2024-01-04 20:53:00,52,47.1,95.2,33.9
user_002,2024-01-04 20:54:00,60,54.0,97.8,33.71
user_002,2024-01-04 20:55:00,55,70.1,98.0,33.48
user_002,2024-01-04 20:56:00,53,46.9,97.8,33.76
user_002,2024-01-04 20:57:00,51,58.5,98.2,33.0
user_002,2024-01-04 20:58:00,56,43.4,97.1,33.71
user_002,2024-01-04 20:59:00,60,50.8,97.6,34.31
user_002,2024-01-04 21:00:00,52,49.3,96.9,33.47
user_002,2024-01-04 21:01:00,51,65.4,97.6,33.6
user_002,2024-01-04 21:02:00,52,56.6,97.7,33.94
user_002,2024-01-04 21:03:00,49,73.9,97.3,32.72
user_002,2024-01-04 21:04:00,54,60.6,96.4,34.06
user_002,2024-01-04 21:05:00,48,61.3,97.0,33.95
user_002,2024-01-04 21:06:00,52,62.8,97.6,33.69
user_002,2024-01-04 21:07:00,62,53.8,96.8,34.14
user_002,2024-01-04 21:08:00,61,49.8,98.2,33.54
user_002,2024-01-04 21:09:00,52,56.5,97.5,33.66
user_002,2024-01-04 21:10:00,46,52.2,98.5,34.1
user_002,2024-01-04 21:11:00,58,37.9,96.7,33.31
user_002,2024-01-04 21:12:00,61,62.5,96.8,33.52
user_002,2024-01-04 21:13:00,52,60.5,96.8,33.1
user_002,2024-01-04 21:14:00,52,48.9,97.1,33.07
user_002,2024-01-04 21:15:00,62,60.5,97.9,32.69
user_002,2024-01-04 21:16:00,54,54.6,97.5,33.87
user_002,2024-01-04 21:17:00,57,65.2,98.7,32.8
user_002,2024-01-04 21:18:00,50,63.2,97.5,32.95
user_002,2024-01-04 21:19:00,58,43.2,97.8,34.13
user_002,2024-01-04 21:20:00,57,56.3,99.0,33.9
user_002,2024-01-04 21:21:00,55,63.9,96.4,33.1
user_002,2024-01-04 21:22:00,57,67.2,98.4,32.94
user_002,2024-01-04 21:23:00,57,50.9,97.4,33.56
user_002,2024-01-04 21:24:00,57,54.3,97.5,33.95
user_002,2024-01-04 21:25:00,55,63.5,97.2,33.46
user_002,2024-01-04 21:26:00,60,32.6,97.7,33.84
user_002,2024-01-04 21:27:00,60,47.6,97.9,32.39
user_002,2024-01-04 21:28:00,59,55.3,97.8,33.31
user_002,2024-01-04 21:29:00,61,52.0,97.4,34.12
user_002,2024-01-04 21:30:00,52,72.4,97.3,33.57
user_002,2024-01-04 21:31:00,57,47.1,97.1,32.79
user_002,2024-01-04 21:32:00,51,53.7,96.7,33.29
user_002,2024-01-04 21:33:00,64,53.6,98.0,33.66
user_002,2024-01-04 21:34:00,50,66.0,97.5,33.82
user_002,2024-01-04 21:35:00,58,53.5,96.7,33.24
user_002,2024-01-04 21:36:00,52,52.0,97.5,33.57
user_002,2024-01-04 21:37:00,44,47.9,98.3,34.1
user_002,2024-01-04 21:38:00,58,45.8,98.9,33.63
user_002,2024-01-04 21:39:00,54,59.0,98.4,33.21
user_002,2024-01-04 21:40:00,55,69.2,98.1,33.67
user_002,2024-01-04 21:41:00,60,48.8,96.3,33.38
user_002,2024-01-04 21:42:00,50,55.8,95.7,33.33
user_002,2024-01-04 21:43:00,57,78.8,97.7,32.27
user_002,2024-01-04 21:44:00,57,45.9,97.1,32.82
user_002,2024-01-04 21:45:00,50,62.3,97.2,34.14
user_002,2024-01-04 21:46:00,50,53.5,98.6,33.09
user_002,2024-01-04 21:47:00,56,64.9,96.7,33.51
user_002,2024-01-04 21:48:00,56,52.4,96.4,33.49
user_002,2024-01-04 21:49:00,56,63.3,97.9,33.72
user_002,2024-01-04 21:50:00,59,77.2,98.4,34.5
user_002,2024-01-04 21:51:00,56,43.2,96.6,33.57
user_002,2024-01-04 21:52:00,46,47.6,95.2,34.64
user_002,2024-01-04 21:53:00,56,55.9,97.9,33.48
user_002,2024-01-04 21:54:00,46,47.6,97.7,33.4
user_002,2024-01-04 21:55:00,45,62.5,96.1,33.47
user_002,2024-01-04 21:56:00,55,74.5,97.0,32.98
user_002,2024-01-04 21:57:00,52,45.4,98.1,32.31
user_002,2024-01-04 21:58:00,50,76.4,97.1,33.48
user_002,2024-01-04 21:59:00,57,43.7,98.2,34.51
user_002,2024-01-04 22:00:00,51,61.9,97.0,33.63
user_002,2024-01-04 22:01:00,49,55.6,96.1,33.37
user_002,2024-01-04 22:02:00,56,59.1,98.9,32.98
user_002,2024-01-04 22:03:00,53,69.0,95.8,33.01
user_002,2024-01-04 22:04:00,54,53.8,97.4,32.62
user_002,2024-01-04 22:05:00,49,56.8,97.9,33.25
user_002,2024-01-04 22:06:00,56,47.8,98.1,33.13
user_002,2024-01-04 22:07:00,46,62.8,97.8,32.39
user_002,2024-01-04 22:08:00,47,55.3,98.9,34.71
user_002,2024-01-04 22:09:00,52,66.4,97.4,33.12
user_002,2024-01-04 22:10:00,45,57.9,98.2,32.83
user_002,2024-01-04 22:11:00,49,49.8,97.6,33.4
user_002,2024-01-04 22:12:00,60,29.7,96.6,33.55
user_002,2024-01-04 22:13:00,46,55.4,98.2,33.3
user_002,2024-01-04 22:14:00,58,65.0,96.4,33.04
user_002,2024-01-04 22:15:00,44,68.3,97.9,33.7
user_002,2024-01-04 22:16:00,54,40.1,96.6,34.35
user_002,2024-01-04 22:17:00,48,69.5,98.0,34.04
user_002,2024-01-04 22:18:00,43,46.3,97.6,34.18
user_002,2024-01-04 22:19:00,50,53.9,98.8,34.06
user_002,2024-01-04 22:20:00,50,49.6,97.6,33.16
user_002,2024-01-04 22:21:00,63,42.6,96.3,34.06
user_002,2024-01-04 22:22:00,44,66.4,97.7,33.04
user_002,2024-01-04 22:23:00,49,57.4,98.1,32.38
user_002,2024-01-04 22:24:00,52,54.4,98.7,32.82
user_002,2024-01-04 22:25:00,53,49.5,95.8,33.0
user_002,2024-01-04 22:26:00,49,60.4,97.8,33.65
user_002,2024-01-04 22:27:00,59,56.1,96.3,33.28
user_002,2024-01-04 22:28:00,56,64.1,99.3,33.85
user_002,2024-01-04 22:29:00,51,62.1,97.5,33.61
user_002,2024-01-04 22:30:00,47,37.2,96.6,33.1
user_002,2024-01-04 22:31:00,59,45.8,97.4,32.44
user_002,2024-01-04 22:32:00,54,34.4,97.2,32.8
user_002,2024-01-04 22:33:00,49,40.2,96.4,33.28
user_002,2024-01-04 22:34:00,54,54.9,96.5,33.17
user_002,2024-01-04 22:35:00,59,63.5,96.6,33.65
user_002,2024-01-04 22:36:00,52,57.8,99.8,33.51
user_002,2024-01-04 22:37:00,52,34.3,98.1,32.31
user_002,2024-01-04 22:38:00,48,59.6,98.9,33.97
user_002,2024-01-04 22:39:00,42,55.7,98.1,33.67
user_002,2024-01-04 22:40:00,55,46.7,98.2,32.83
user_002,2024-01-04 22:41:00,52,59.6,96.7,33.45
user_002,2024-01-04 22:42:00,49,46.3,97.2,33.12
user_002,2024-01-04 22:43:00,52,58.0,97.2,33.34
user_002,2024-01-04 22:44:00,56,63.0,97.1,33.01
user_002,2024-01-04 22:45:00,56,63.7,96.3,32.9
user_002,2024-01-04 22:46:00,50,64.0,98.1,33.16
user_002,2024-01-04 22:47:00,49,56.1,96.4,33.39
user_002,2024-01-04 22:48:00,54,51.5,98.5,32.99
user_002,2024-01-04 22:49:00,42,63.6,96.7,33.63
user_002,2024-01-04 22:50:00,40,57.8,98.7,33.56
user_002,2024-01-04 22:51:00,53,60.1,96.7,33.5
user_002,2024-01-04 22:52:00,53,35.0,95.8,32.99
user_002,2024-01-04 22:53:00,48,43.2,97.9,33.57
user_002,2024-01-04 22:54:00,49,47.5,97.5,32.71
user_002,2024-01-04 22:55:00,62,57.8,96.0,33.83
user_002,2024-01-04 22:56:00,46,51.4,97.7,32.8
user_002,2024-01-04 22:57:00,43,67.9,97.0,33.86
user_002,2024-01-04 22:58:00,40,58.6,98.1,33.64
user_002,2024-01-04 22:59:00,49,55.1,99.1,33.17
user_002,2024-01-04 23:00:00,55,42.1,96.7,33.25
user_002,2024-01-04 23:01:00,57,28.4,96.5,32.89
user_002,2024-01-04 23:02:00,61,44.9,98.7,33.65
user_002,2024-01-04 23:03:00,42,60.1,97.3,32.76
user_002,2024-01-04 23:04:00,59,47.4,96.6,33.06
user_002,2024-01-04 23:05:00,50,50.2,97.3,33.19
user_002,2024-01-04 23:06:00,52,43.7,98.0,34.16
user_002,2024-01-04 23:07:00,45,61.6,98.1,32.38
user_002,2024-01-04 23:08:00,57,59.3,97.6,33.18
user_002,2024-01-04 23:09:00,55,58.9,98.3,32.98
user_002,2024-01-04 23:10:00,48,50.9,97.2,33.78
user_002,2024-01-04 23:11:00,41,77.1,98.3,34.0
user_002,2024-01-04 23:12:00,53,53.5,97.9,33.7
user_002,2024-01-04 23:13:00,54,48.6,96.5,32.4
user_002,2024-01-04 23:14:00,56,49.6,98.3,34.12
user_002,2024-01-04 23:15:00,43,61.7,96.9,33.55
user_002,2024-01-04 23:16:00,47,49.3,97.3,33.3
user_002,2024-01-04 23:17:00,45,60.5,96.9,33.85
user_002,2024-01-04 23:18:00,51,44.9,98.9,34.0
user_002,2024-01-04 23:19:00,40,62.4,97.4,33.75
user_002,2024-01-04 23:20:00,51,49.3,98.6,33.21
user_002,2024-01-04 23:21:00,47,46.7,97.0,33.72
user_002,2024-01-04 23:22:00,58,49.4,97.7,33.88
user_002,2024-01-04 23:23:00,50,67.6,97.3,34.0
user_002,2024-01-04 23:24:00,49,40.3,98.4,32.89
user_002,2024-01-04 23:25:00,42,66.1,98.2,33.31
user_002,2024-01-04 23:26:00,51,61.1,99.3,32.61
user_002,2024-01-04 23:27:00,47,53.0,99.1,32.91
user_002,2024-01-04 23:28:00,51,52.6,98.7,33.53
user_002,2024-01-04 23:29:00,46,73.6,97.4,33.32
user_002,2024-01-04 23:30:00,42,46.5,96.9,34.05
user_002,2024-01-04 23:31:00,53,48.1,97.3,34.09
user_002,2024-01-04 23:32:00,56,62.2,96.6,34.3
user_002,2024-01-04 23:33:00,48,66.2,98.6,32.95
user_002,2024-01-04 23:34:00,55,54.7,98.4,33.17
user_002,2024-01-04 23:35:00,53,60.3,97.5,33.44
user_002,2024-01-04 23:36:00,53,53.1,97.0,33.81
user_002,2024-01-04 23:37:00,57,61.4,97.3,33.76
user_002,2024-01-04 23:38:00,48,72.1,96.7,32.51
user_002,2024-01-04 23:39:00,48,75.1,97.5,34.97
user_002,2024-01-04 23:40:00,66,54.9,97.7,32.95
user_002,2024-01-04 23:41:00,51,51.7,97.2,33.61
user_002,2024-01-04 23:42:00,54,63.5,97.9,33.75
user_002,2024-01-04 23:43:00,58,44.3,97.4,31.95
user_002,2024-01-04 23:44:00,49,51.0,97.0,34.04
user_002,2024-01-04 23:45:00,49,56.9,98.0,33.05
user_002,2024-01-04 23:46:00,40,56.6,97.7,33.57
user_002,2024-01-04 23:47:00,55,54.7,97.0,33.63
user_002,2024-01-04 23:48:00,48,62.0,98.6,33.83
user_002,2024-01-04 23:49:00,48,50.7,97.8,32.76
user_002,2024-01-04 23:50:00,54,53.7,97.8,33.16
user_002,2024-01-04 23:51:00,56,34.6,98.0,33.36
user_002,2024-01-04 23:52:00,47,58.0,96.9,34.49
user_002,2024-01-04 23:53:00,51,50.6,96.5,33.71
user_002,2024-01-04 23:54:00,43,63.0,99.0,32.66
user_002,2024-01-04 23:55:00,54,59.8,97.5,33.66
user_002,2024-01-04 23:56:00,41,51.6,97.1,33.82
user_002,2024-01-04 23:57:00,62,55.6,97.9,33.33
user_002,2024-01-04 23:58:00,50,65.7,98.2,34.07
user_002,2024-01-04 23:59:00,48,52.7,96.2,34.56
user_002,2024-01-05 00:00:00,48,75.9,97.5,33.68
user_002,2024-01-05 00:01:00,47,48.1,98.1,33.0
user_002,2024-01-05 00:02:00,54,58.9,96.9,33.32
user_002,2024-01-05 00:03:00,49,70.4,98.2,33.98
user_002,2024-01-05 00:04:00,52,70.4,96.3,33.44
user_002,2024-01-05 00:05:00,48,65.8,97.0,33.05
user_002,2024-01-05 00:06:00,42,46.5,98.3,34.2
user_002,2024-01-05 00:07:00,47,52.3,95.4,33.11
user_002,2024-01-05 00:08:00,52,31.0,96.4,33.36
user_002,2024-01-05 00:09:00,43,52.9,97.3,33.22
user_002,2024-01-05 00:10:00,45,52.8,97.8,33.15
user_002,2024-01-05 00:11:00,46,43.0,96.6,33.17
user_002,2024-01-05 00:12:00,53,46.1,97.6,33.76
user_002,2024-01-05 00:13:00,47,62.0,96.1,33.86
user_002,2024-01-05 00:14:00,49,57.3,98.7,32.68
user_002,2024-01-05 00:15:00,54,73.8,97.4,33.51
user_002,2024-01-05 00:16:00,58,46.3,98.2,34.01
user_002,2024-01-05 00:17:00,47,56.8,97.2,32.8
user_002,2024-01-05 00:18:00,42,35.9,97.3,34.08
user_002,2024-01-05 00:19:00,47,37.8,96.7,33.22
user_002,2024-01-05 00:20:00,50,71.1,98.3,33.5
user_002,2024-01-05 00:21:00,52,54.0,98.5,33.18
user_002,2024-01-05 00:22:00,47,71.2,97.3,33.91
user_002,2024-01-05 00:23:00,51,56.3,97.1,33.46
user_002,2024-01-05 00:24:00,54,47.8,99.0,33.6
user_002,2024-01-05 00:25:00,49,59.9,96.6,33.55
user_002,2024-01-05 00:26:00,49,43.4,97.1,33.7
user_002,2024-01-05 00:27:00,48,57.0,98.6,33.11
user_002,2024-01-05 00:28:00,44,58.8,97.9,33.95
user_002,2024-01-05 00:29:00,46,66.5,97.0,33.85
user_002,2024-01-05 00:30:00,48,30.5,97.4,33.66
user_002,2024-01-05 00:31:00,51,51.5,97.1,34.01
user_002,2024-01-05 00:32:00,52,53.3,95.9,32.96
user_002,2024-01-05 00:33:00,43,77.0,98.7,33.49
user_002,2024-01-05 00:34:00,53,53.3,97.1,33.61
user_002,2024-01-05 00:35:00,45,56.6,96.5,33.46
user_002,2024-01-05 00:36:00,58,68.7,97.8,32.96
user_002,2024-01-05 00:37:00,49,37.7,96.9,32.63
user_002,2024-01-05 00:38:00,50,76.6,96.5,33.95
user_002,2024-01-05 00:39:00,50,64.1,97.5,33.91
user_002,2024-01-05 00:40:00,47,36.9,98.1,33.89
user_002,2024-01-05 00:41:00,47,73.3,97.9,33.49
user_002,2024-01-05 00:42:00,47,61.2,95.7,33.32
user_002,2024-01-05 00:43:00,41,53.6,98.0,33.91
user_002,2024-01-05 00:44:00,43,32.2,97.1,32.73
user_002,2024-01-05 00:45:00,52,32.3,97.7,32.97
user_002,2024-01-05 00:46:00,43,53.3,97.7,33.62
user_002,2024-01-05 00:47:00,47,57.7,96.3,32.98
user_002,2024-01-05 00:48:00,45,58.0,97.0,34.51
user_002,2024-01-05 00:49:00,47,72.7,98.1,33.62
user_002,2024-01-05 00:50:00,50,53.0,98.0,34.61
user_002,2024-01-05 00:51:00,49,59.5,98.6,33.5
user_002,2024-01-05 00:52:00,46,48.7,97.7,34.05
user_002,2024-01-05 00:53:00,47,50.4,96.3,33.38
user_002,2024-01-05 00:54:00,46,67.5,98.0,33.7
user_002,2024-01-05 00:55:00,56,72.6,97.1,33.69
user_002,2024-01-05 00:56:00,45,66.1,97.7,33.47
user_002,2024-01-05 00:57:00,52,48.4,96.9,34.36
user_002,2024-01-05 00:58:00,53,59.0,98.1,33.38
user_002,2024-01-05 00:59:00,49,46.8,98.2,34.16
user_002,2024-01-05 01:00:00,48,52.6,97.1,32.97
user_002,2024-01-05 01:01:00,49,65.7,98.3,34.09
user_002,2024-01-05 01:02:00,42,62.2,98.3,33.71
user_002,2024-01-05 01:03:00,47,68.3,96.5,33.66
user_002,2024-01-05 01:04:00,52,59.7,98.2,33.51
user_002,2024-01-05 01:05:00,50,49.3,97.6,34.23
user_002,2024-01-05 01:06:00,48,63.5,98.1,33.31
user_002,2024-01-05 01:07:00,49,45.9,97.3,33.39
user_002,2024-01-05 01:08:00,53,48.4,97.2,33.72
user_002,2024-01-05 01:09:00,53,59.0,97.8,34.0
user_002,2024-01-05 01:10:00,54,66.8,98.2,33.73
user_002,2024-01-05 01:11:00,46,58.6,96.1,33.74
user_002,2024-01-05 01:12:00,49,72.6,97.0,33.37
user_002,2024-01-05 01:13:00,49,64.8,98.1,33.27
user_002,2024-01-05 01:14:00,47,52.8,98.0,33.55
user_002,2024-01-05 01:15:00,60,73.0,98.9,33.02
user_002,2024-01-05 01:16:00,50,53.0,96.9,34.28
user_002,2024-01-05 01:17:00,46,52.2,97.9,33.78
user_002,2024-01-05 01:18:00,58,35.0,97.1,33.3
user_002,2024-01-05 01:19:00,46,43.4,97.8,33.07
user_002,2024-01-05 01:20:00,48,61.6,96.9,33.62
user_002,2024-01-05 01:21:00,52,38.9,96.0,33.86
user_002,2024-01-05 01:22:00,60,40.4,97.6,33.66
user_002,2024-01-05 01:23:00,49,41.2,98.2,33.69
user_002,2024-01-05 01:24:00,57,38.1,98.7,33.76
user_002,2024-01-05 01:25:00,44,43.1,97.6,33.63
user_002,2024-01-05 01:26:00,54,60.3,98.4,33.12
user_002,2024-01-05 01:27:00,52,40.0,98.0,33.08
user_002,2024-01-05 01:28:00,45,63.1,97.3,33.91
user_002,2024-01-05 01:29:00,44,69.4,98.3,33.83
user_002,2024-01-05 01:30:00,52,57.2,97.4,33.4
user_002,2024-01-05 01:31:00,43,56.7,96.8,33.34
user_002,2024-01-05 01:32:00,48,51.5,95.9,33.65
user_002,2024-01-05 01:33:00,56,39.1,98.0,33.17
user_002,2024-01-05 01:34:00,53,63.6,96.5,33.91
user_002,2024-01-05 01:35:00,51,52.6,97.9,32.44
user_002,2024-01-05 01:36:00,56,79.5,97.1,33.78
user_002,2024-01-05 01:37:00,53,50.7,96.6,33.72
user_002,2024-01-05 01:38:00,47,55.7,97.8,33.46
user_002,2024-01-05 01:39:00,52,38.8,96.9,34.69
user_002,2024-01-05 01:40:00,47,50.2,97.7,32.96
user_002,2024-01-05 01:41:00,51,41.7,98.6,33.55
user_002,2024-01-05 01:42:00,52,37.0,97.7,33.7
user_002,2024-01-05 01:43:00,48,55.6,97.6,33.53
user_002,2024-01-05 01:44:00,49,71.4,98.0,33.58
user_002,2024-01-05 01:45:00,47,55.8,96.7,34.09
user_002,2024-01-05 01:46:00,54,50.9,97.8,33.4
user_002,2024-01-05 01:47:00,50,61.3,97.4,32.46
user_002,2024-01-05 01:48:00,48,69.9,96.8,33.23
user_002,2024-01-05 01:49:00,40,53.6,98.9,33.09
user_002,2024-01-05 01:50:00,51,62.5,96.4,33.83
user_002,2024-01-05 01:51:00,41,75.9,97.3,33.76
user_002,2024-01-05 01:52:00,48,46.1,98.0,33.38
user_002,2024-01-05 01:53:00,50,63.2,98.1,34.54
user_002,2024-01-05 01:54:00,45,70.2,97.0,33.57
user_002,2024-01-05 01:55:00,54,65.7,98.2,33.42
user_002,2024-01-05 01:56:00,52,45.9,97.1,33.45
user_002,2024-01-05 01:57:00,43,62.0,97.4,34.43
user_002,2024-01-05 01:58:00,45,61.8,96.0,34.01
user_002,2024-01-05 01:59:00,55,64.9,97.9,33.83
user_002,2024-01-05 02:00:00,52,53.9,98.7,34.57
user_002,2024-01-05 02:01:00,57,59.1,96.8,33.82
user_002,2024-01-05 02:02:00,51,66.0,97.0,33.4
user_002,2024-01-05 02:03:00,50,54.1,98.6,33.34
user_002,2024-01-05 02:04:00,46,41.4,96.2,32.05
user_002,2024-01-05 02:05:00,55,52.7,97.6,33.69
user_002,2024-01-05 02:06:00,50,37.8,98.5,33.02
user_002,2024-01-05 02:07:00,58,45.8,96.7,33.88
user_002,2024-01-05 02:08:00,46,63.1,97.4,34.03
user_002,2024-01-05 02:09:00,50,63.5,97.7,33.33
user_002,2024-01-05 02:10:00,53,62.7,98.2,33.65
user_002,2024-01-05 02:11:00,44,61.8,98.5,33.41
user_002,2024-01-05 02:12:00,58,54.6,96.8,33.14
user_002,2024-01-05 02:13:00,43,58.0,97.1,33.17
user_002,2024-01-05 02:14:00,50,44.6,96.6,33.18
user_002,2024-01-05 02:15:00,54,58.6,97.8,33.79
user_002,2024-01-05 02:16:00,40,42.9,97.9,33.7
user_002,2024-01-05 02:17:00,63,66.7,96.8,33.58
user_002,2024-01-05 02:18:00,55,35.6,98.6,32.77
user_002,2024-01-05 02:19:00,45,44.7,97.6,33.64
user_002,2024-01-05 02:20:00,53,54.3,97.1,33.72
user_002,2024-01-05 02:21:00,45,62.8,96.9,33.03
user_002,2024-01-05 02:22:00,54,66.7,96.4,33.25
user_002,2024-01-05 02:23:00,49,62.7,97.8,33.21
user_002,2024-01-05 02:24:00,56,56.0,96.7,33.21
user_002,2024-01-05 02:25:00,55,48.3,98.5,32.57
user_002,2024-01-05 02:26:00,46,53.3,97.3,33.12
user_002,2024-01-05 02:27:00,54,74.4,96.0,33.6
user_002,2024-01-05 02:28:00,49,57.5,97.6,33.78
user_002,2024-01-05 02:29:00,60,51.8,97.6,33.19
user_002,2024-01-05 02:30:00,45,58.6,97.7,33.08
user_002,2024-01-05 02:31:00,42,64.8,96.4,33.03
user_002,2024-01-05 02:32:00,51,48.1,98.4,33.49
user_002,2024-01-05 02:33:00,57,66.7,98.8,33.03
user_002,2024-01-05 02:34:00,56,50.4,97.7,34.68
user_002,2024-01-05 02:35:00,51,50.7,97.5,33.88
user_002,2024-01-05 02:36:00,49,51.6,97.2,32.26
user_002,2024-01-05 02:37:00,46,71.6,95.7,33.61
user_002,2024-01-05 02:38:00,56,69.5,97.0,33.49
user_002,2024-01-05 02:39:00,51,58.0,98.3,34.2
user_002,2024-01-05 02:40:00,44,55.8,97.5,34.31
user_002,2024-01-05 02:41:00,56,74.0,96.4,33.47
user_002,2024-01-05 02:42:00,51,54.6,98.7,33.07
user_002,2024-01-05 02:43:00,53,45.0,98.9,33.26
user_002,2024-01-05 02:44:00,52,50.8,97.6,33.76
user_002,2024-01-05 02:45:00,50,27.2,97.8,33.12
user_002,2024-01-05 02:46:00,58,54.1,98.3,33.83
user_002,2024-01-05 02:47:00,57,47.8,97.0,32.93
user_002,2024-01-05 02:48:00,66,57.0,97.7,33.16
user_002,2024-01-05 02:49:00,52,42.0,96.8,33.48
user_002,2024-01-05 02:50:00,58,56.6,99.5,33.38
user_002,2024-01-05 02:51:00,52,56.3,97.8,34.57
user_002,2024-01-05 02:52:00,54,49.0,97.0,34.36
user_002,2024-01-05 02:53:00,46,77.1,97.2,34.03
user_002,2024-01-05 02:54:00,50,59.9,97.1,33.47
user_002,2024-01-05 02:55:00,51,54.2,97.6,33.59
user_002,2024-01-05 02:56:00,46,56.6,96.2,33.38
user_002,2024-01-05 02:57:00,48,48.2,96.7,33.02
user_002,2024-01-05 02:58:00,51,62.4,97.8,33.54
user_002,2024-01-05 02:59:00,57,49.6,97.9,31.98
user_002,2024-01-05 03:00:00,51,49.5,96.3,32.46
user_002,2024-01-05 03:01:00,50,43.0,98.4,33.2
